segment_id,label,n_samples,duration_sec,gx_mean,gy_mean,gz_mean,B_mean,gx_std,gy_std,gz_std,B_std,dgx_mean,dgy_mean,dgz_mean,dB_mean,dgx_max_abs,dgy_max_abs,dgz_max_abs,dB_max_abs,gx_range,gy_range,gz_range,B_range,dB_dt_max,dB_dt_min,dB_dt_max_abs,dgx_dt_max_abs,dgy_dt_max_abs,dgz_dt_max_abs,rise_time_B,rise_time_dB,hold_B_mean,hold_B_std,hold_dB_mean,hold_dB_std,B_peak_idx_ratio,dB_peak_idx_ratio,B_zero_cross_rate,B_energy,dB_energy,gx_last,gy_last,gz_last,B_last,dB_last
26,no_contact,49,1.203362226486206,8.737867,-0.006612244897959184,3.6046693877551017,9.452414142857142,0.0,0.0032455743841240388,0.06924477795703465,0.026001770424809206,0.0,0.00055819954648526,-0.035360278911564465,-0.013381301587302788,0.0,0.006696555555555557,0.30509666666666657,0.1131434444444448,0.0,0.013334,0.33946699999999996,0.12636000000000003,21.62564453127656,-92.94553917056373,92.94553917056373,0.0,7.603478153202613,243.80096987402757,0.07174491882324219,0.07174491882324219,9.4426291,0.03388503176610555,-0.023166344444445652,0.03388503176610554,0.10416666666666667,0.5208333333333334,0.4166666666666667,89.34880922015097,0.0008551512973948348,8.737867,-0.010133,3.5624,9.43616,-0.029635444444446435
27,no_contact,65,1.6309089660644531,8.737867,-0.006867738461538461,3.5377682153846153,9.426998046153848,0.0,0.0034482048273844802,0.04954209772071617,0.018542023619900285,1.7763568394002505e-15,0.0018706461538461551,0.005993907692308216,0.0022635076923086,1.7763568394002505e-15,0.010605384615384617,0.11310730769230704,0.04189653846153796,0.0,0.018934,0.1869329999999998,0.06971300000000014,14.60304637687939,-26.024817459201813,26.024817459201813,0.0,26.8435456,69.79321855999828,0.0,0.0,9.427212923076922,0.021554133802917666,0.0024783846153855374,0.021554133802917666,0.34375,0.453125,0.359375,88.86863596882837,0.0003489301069940803,8.737867,-0.004,3.518933,9.419832,-0.004902538461537986
28,no_contact,80,2.0162038803100586,8.737866999999998,-0.005469937499999999,3.5174567124999996,9.41938875,1.7763568394002505e-15,0.0035767256022224783,0.048368992959124585,0.017839422555466854,0.0,-0.00015324999999999977,-0.0016600375000002776,-0.0006653749999999458,0.0,0.0106833125,0.18364975000000028,0.06720712499999948,0.0,0.017333,0.221333,0.08119499999999924,3.476375261246178,-166.66332101150246,166.66332101150246,0.0,9.088416034669557,460.9877568735651,0.0,0.0,9.41800821875,0.01788740450487157,-0.0020459062499999514,0.01788740450487157,0.05063291139240506,0.21518987341772153,0.22784810126582278,88.72520266862368,0.0003186877210031245,8.737867,-0.005333,3.540533,9.427923,0.007868874999999775
29,touch,90,2.2479710578918457,8.534154388888888,-0.0062281555555555555,3.3127436777777786,9.157597855555554,1.0060540766828117,0.00398879398624338,0.4159409275249933,1.0628594324585978,-0.2037126111111111,-0.0009837111111111118,-0.11122665555555579,-0.22728558888888856,6.911467,0.014222555555555558,2.0429033333333333,7.095023444444444,6.911467,0.022934000000000003,2.0986659999999997,7.1154,106.24840571894865,-228.54326903643977,228.54326903643977,237.97423377267793,14.29064395229983,50.41328268141757,0.7618601322174072,0.7618601322174072,8.799983714285714,1.6416442556918975,-0.58489973015873,1.6416442556918975,0.6404494382022472,0.5393258426966292,0.3146067415730337,84.99126865724193,1.1813289120827815,8.737867,-0.0064,3.404533,9.377697,-0.007186444444444717
30,touch,95,2.382349729537964,8.426462063157896,-0.006680715789473683,3.269207063157895,9.039261242105262,1.0459327607945765,0.0036287196369291057,0.3809965771837634,1.106311153660942,-0.31140493684210524,-0.0002666631578947362,-0.14835088421052625,-0.34333591578947464,4.3274669999999995,0.01038594736842105,1.546890947368421,4.591863157894738,4.3274669999999995,0.0184,1.5986659999999997,4.610688000000001,1027.225379446156,-83.64842542251021,1027.225379446156,982.2549123282042,11.110739072847682,314.0350687179488,1.747255802154541,1.747255802154541,8.531087,1.6213226758398607,-0.8515101578947379,1.6213226758398607,0.7978723404255319,0.6702127659574468,0.22340425531914893,82.93216817174098,1.3418039197856018,8.737867,-0.012,3.453333,9.39553,0.01293284210526302
31,touch,107,2.7005321979522705,8.737867,-0.004585672897196262,3.3418691308411215,9.356719915887851,0.0,0.0029287835718538107,0.1828615575582716,0.060569322614380354,1.7763568394002505e-15,-0.0008777681352914997,-0.05006729773030737,-0.016539893635960055,1.7763568394002505e-15,0.00882509523809524,0.8194034285714289,0.2645648095238098,0.0,0.013866,0.8981340000000002,0.293213999999999,112.71672902970141,-18.05612636714543,112.71672902970141,0.0,14.24816645435244,324.1937443485147,1.5651741027832031,1.5651741027832031,9.332489190476188,0.08805148294855637,-0.040770619047619965,0.08805148294855634,0.5849056603773585,0.5377358490566038,0.2830188679245283,87.55187622721432,0.0039422109234537595,8.737867,-0.004,3.358933,9.361238,-0.01202180952381049
32,touch,123,3.084275007247925,8.343100577235772,-0.013263943089430894,3.4123122032520325,9.042548861788616,1.6765321840611682,0.003742120064080916,0.40524434734305087,1.5680193980142325,-0.39476642276422763,0.001136015243902438,-0.059787880081300336,-0.36004913821138146,9.199734,0.009866958333333332,2.176367083333333,8.09569,9.199734,0.016800000000000002,2.369867,8.168693,9464.265351981525,-230.98545604485238,9464.265351981525,9877.118540859121,52.382581774104686,1665.4510813117786,2.0069520473480225,2.0069520473480225,9.41298346,0.02913123589085089,0.010385460000000606,0.02913123589085089,0.8524590163934426,0.7377049180327869,0.20491803278688525,84.22637475038353,2.588320214475674,8.737867,-0.021333,3.615733,9.456442,0.05384399999999978
33,touch,93,2.342358112335205,8.359613204301077,-0.017711817204301077,3.3813677419354837,9.03273111827957,1.531444658833834,0.031180191529668336,0.5162393256958037,1.5295950431933174,-0.3782537956989247,-0.00507487275985663,-0.2028693136200717,-0.4117915483870961,8.520534,0.21483005555555557,2.3119700555555553,8.075559666666667,8.520534,0.225334,2.442933,8.125941999999998,133.4875917638402,-3061.026898938543,3061.026898938543,3228.2984244291297,20.397831003039524,528.6480363769015,2.256861925125122,2.256861925125122,8.425517815789473,2.2587727984960613,-1.0190048508771923,2.2587727984960617,0.9891304347826086,0.532608695652174,0.2391304347826087,83.92989245129766,2.5092332754846094,8.737867,-0.010933,3.6424,9.466653,0.022130333333334917
34,touch,95,2.377195119857788,8.28608030526316,-0.012892621052631576,3.2940828,8.933885336842105,1.533185855249348,0.004259719524196392,0.9349603883531009,1.7090330595446477,-0.45178669473684213,0.000552957894736844,-0.33871720000000016,-0.5291173473684226,7.4616,0.012912578947368423,4.107467,8.101272684210528,7.4616,0.023467000000000002,4.1704,8.125567,198.21349892237512,-271.0496132325006,271.0496132325006,263.54405860679043,17.03521360984183,815.012886982544,2.1338741779327393,2.1338741779327393,8.140688026315791,2.500587663485941,-1.3223146578947382,2.500587663485941,0.9574468085106383,0.574468085106383,0.2872340425531915,82.73510121045892,3.200759165902734,8.737867,-0.016,3.692,9.485855,0.02285231578947311
35,touch,104,2.6207218170166016,8.737866999999998,-0.38470253846153846,2.283961576923077,9.047730230769229,1.7763568394002505e-15,0.29187870924972753,0.2572509131839848,0.06887782079819521,1.7763568394002505e-15,0.1473374615384615,0.1428549769230773,0.0325615307692323,1.7763568394002505e-15,0.823427,1.1700934000000003,0.32905730000000233,0.0,1.347467,1.2530669999999997,0.34669300000000014,12.7359538791338,-345.1067685473938,345.1067685473938,0.0,729.8236013899493,1280.323646025799,0.9135940074920654,0.9135940074920654,9.084633731707315,0.09759809420271076,0.0694650317073187,0.09759809420271075,0.5339805825242718,0.5339805825242718,0.1650485436893204,81.86616648297334,0.005804407483943954,8.737867,-0.399467,2.272267,9.037317,0.022148300000001342
36,touch,118,2.9708709716796875,8.737867,-0.22302593220338984,2.4079728983050854,9.07778411016949,0.0,0.20611748824025095,0.4307860179244563,0.14244483492838902,1.7763568394002505e-15,0.15397115475313186,0.127938115696389,0.0375738492999255,1.7763568394002505e-15,0.45900291304347823,2.027699217391304,0.7018067391304346,0.0,0.832,2.090667,0.7266150000000007,14.267744907728519,-50.97900038585238,50.97900038585238,0.0,221.94858666666667,190.09618409186925,0.0776221752166748,0.0776221752166748,9.143038829787233,0.2090300508250632,0.10282856891766798,0.20903005082506315,0.42735042735042733,0.42735042735042733,0.11965811965811966,82.42645488184348,0.021702325148989513,8.737867,-0.114933,2.2248,9.017387,-0.022823260869566653
37,touch,113,2.8547229766845703,8.737866999999998,-0.2973569115044247,2.364802362831859,9.061141769911504,1.7763568394002505e-15,0.20218082165946114,0.18744168431874722,0.052466581089502994,1.7763568394002505e-15,-0.03605991150442478,0.09335986283185839,0.028332588093324045,1.7763568394002505e-15,0.921636,0.8202905,0.23591181818181894,0.0,1.181066,0.9624000000000001,0.2710669999999986,84.62516440528277,-346.4254982053501,346.4254982053501,0.0,596.2009126343613,1181.1233144592409,0.15538883209228516,0.15538883209228516,9.082248326086953,0.0753756478403349,0.0494391442687762,0.0753756478403349,0.42857142857142855,0.42857142857142855,0.19642857142857142,82.10704291656621,0.0035554776792873603,8.737867,-0.438933,2.3648,9.06285,0.030040818181818807
38,touch,95,2.3783600330352783,8.737867000000001,-0.25453190526315794,2.4530611263157893,9.082786347368422,1.7763568394002505e-15,0.17196309709084456,0.194280974789512,0.05406028742953137,0.0,0.062183936842105304,0.09050665263157869,0.024880505263159273,0.0,0.5451511578947368,0.7697125263157893,0.2244211578947386,0.0,0.855734,1.024,0.2773669999999999,58.17177009230766,-59.43845873972631,59.43845873972631,0.0,380.5563629268293,231.2231069538456,0.45499467849731445,0.45499467849731445,9.09648086842105,0.06419155160642702,0.03857502631579089,0.06419155160642702,0.43617021276595747,0.43617021276595747,0.1595744680851064,82.49993034661914,0.0035415542191136423,8.737867,-0.2584,2.386133,9.061497,0.0035911578947374068
39,touch,109,2.751249074935913,8.737867,-0.45066418348623855,8.086838229357797,11.917900201834863,0.0,0.2712056652912289,0.15203388381171482,0.1033796367674073,1.7763568394002505e-15,0.08986910222804707,-0.1138479134993441,-0.08130403626037253,1.7763568394002505e-15,0.6549332857142856,0.509486142857142,0.3432322380952346,0.0,1.192267,0.6266669999999994,0.42240900000000003,322.05652301897277,-162.33553562047294,322.05652301897277,0.0,1244.240428975404,575.3565250203819,0.1757340431213379,0.1757340431213379,11.890795704545456,0.09695292490842693,-0.10840853354978024,0.09695292490842691,0.06481481481481481,0.2777777777777778,0.10185185185185185,142.0470325701936,0.017297695610389047,8.737867,-0.433867,8.157334,11.961632,-0.03757223809523502
40,touch,107,2.6892569065093994,8.737867,-0.2569445140186916,7.880879962616823,11.77558140186916,0.0,0.23092448004983618,0.3869754619148405,0.2517298328437628,1.7763568394002505e-15,0.18535391455273703,-0.1787901802403194,-0.12195097908322183,1.7763568394002505e-15,0.5046984285714287,1.542070142857142,0.9966383809523816,0.0,1.0088,1.749867,1.1283390000000004,333.9259698264845,-18.69429162624131,333.9259698264845,0.0,1248.213036940439,503.5712025716884,1.3513927459716797,1.3513927459716797,11.614719214285714,0.3319699316391496,-0.28281316666666645,0.3319699316391496,0.5094339622641509,0.42452830188679247,0.24528301886792453,138.7276852607904,0.0782399500429052,8.737867,-0.12,8.080533,11.90209,0.004557619047618644
41,touch,104,2.635679244995117,8.737866999999998,-0.17386925000000003,7.7593335,11.700895115384615,1.7763568394002505e-15,0.20401276811955396,0.666814047955405,0.40388358253179535,1.7763568394002505e-15,0.15478414999999995,-0.15326660000000059,-0.09338428461538702,1.7763568394002505e-15,0.6073466000000001,3.0896671000000007,1.8137474000000022,0.0,0.997333,3.346134,1.9813960000000002,204.13440680398645,-207.28771939481865,207.28771939481865,0.0,1403.5307897933178,410.3028990673567,1.6531567573547363,1.6531567573547363,11.501253707317074,0.5786735128772275,-0.29302569268292916,0.5786735128772275,0.7864077669902912,0.4368932038834951,0.24271844660194175,137.07406844947025,0.17184257285184518,8.737867,-0.011467,8.144268,11.944854,0.150574599999997
42,touch,135,3.4010040760040283,8.397221081481483,-0.03542717037037038,-0.20804934814814818,8.400321940740742,0.41550277471530705,0.04075251926910018,0.07663447780135388,0.415486078855754,-0.10682869629629706,0.009036977777777778,0.06412846666666665,-0.10842120740740806,1.2528497777777785,0.13393585185185186,0.4452448148148148,1.2542421481481485,1.4866669999999997,0.182667,0.47733400000000004,1.4889090000000005,1044.3724946018274,-1992.7056062745098,1992.7056062745098,1995.7228323137251,237.12980831372545,138.91550959282972,0.15187692642211914,0.15187692642211914,8.243143203703704,0.4844176963164078,-0.2655999444444451,0.4844176963164078,0.208955223880597,0.6791044776119403,0.27611940298507465,70.7380373898132,0.18438383993861002,8.737867,-0.009067,-0.172267,8.73957,0.2308268518518517
43,touch,116,2.919283151626587,8.272264689655172,-0.025480439655172413,-0.04131036206896553,8.274456103448275,0.789159514539289,0.035434418010306265,0.16118891924846943,0.7849239412918693,-0.3387849625187403,0.006635560344827577,0.10070702923538234,-0.3379775922038957,3.4811826521739127,0.174284,0.8318843913043479,3.4656626956521714,3.6079999999999997,0.2088,0.8552,3.5947369999999994,1651.6692551389106,-703.8338915635004,1651.6692551389106,1651.6331821568922,214.73504035359113,50.82059293556794,0.28922104835510254,0.28922104835510254,8.00119819148936,1.087191737922743,-0.6112355041628098,1.087191737922743,0.09565217391304348,0.4608695652173913,0.3217391304347826,69.08272940150559,0.7303344464451047,8.480267,-0.0064,-0.085067,8.480696,-0.13173769565217164
44,touch,308,7.7984418869018555,8.57067737012987,-0.3340891850649351,0.8280536688311689,8.77019232142857,0.5601512708664143,0.7237827399125423,1.535426687050459,0.7298567898407025,0.3937066324249515,-0.31035588998296787,0.738772832765595,0.5828632722482441,4.520970737704918,3.3237337049180327,4.860852163934426,4.3928370491803275,5.081866999999999,3.3528,5.029866,6.689779,1263.7303734272002,-879.5891999276001,1263.7303734272002,1264.3343532032013,1159.6934823961965,176.27149762559998,0.27854299545288086,0.27854299545288086,8.655852772357722,0.18209042330236913,0.46852372317739616,0.1820904233023692,0.8110749185667753,0.1498371335504886,0.0781758957654723,77.44896428852125,0.8724205278125059,8.737867,-0.215467,2.641067,9.130825,0.9434959508196723
45,touch,126,3.160508155822754,8.737867000000001,-0.017906880952380952,1.3937841587301585,8.8488995,1.7763568394002505e-15,0.018487609993708718,0.09854370306639738,0.017422837672648593,0.0,-0.0007228809523809509,-0.009607881269841217,-0.0009941800000009531,0.0,0.07081599999999999,0.54887496,0.10342031999999968,0.0,0.08506699999999999,0.6528,0.11934200000000139,10.044524978910257,-1.96003977491397,10.044524978910257,0.0,68.20006504065039,63.63040982442394,0.17614102363586426,0.17614102363586426,8.854289039215686,0.025702429679885296,0.004395359215685311,0.025702429679885296,0.456,0.456,0.2,78.30332591637281,0.0003045436664398651,8.737867,-0.008533,1.352533,8.841931,-0.007962680000000333
46,touch,104,2.635787010192871,8.697443913461536,-0.02043331730769231,1.5294794807692307,8.847519951923077,0.22598934018695815,0.03701664174531826,0.5087900645985265,0.1339978545101189,-0.04042308653845975,-0.003726767307692307,0.17085273076923102,0.004585551923076252,1.8626669999999974,0.22862644999999998,2.2987062500000004,1.0554744000000005,1.8626669999999992,0.2424,2.349866,1.5236349999999996,37.5745742635707,-24.0618850520572,37.5745742635707,44.001583920256515,9.628337813969269,118.28829685106375,0.07767200469970703,0.07767200469970703,8.853574000000002,0.2132502616185739,0.01063959999999937,0.2132502616185739,0.4854368932038835,0.5145631067961165,0.22330097087378642,78.29656472469024,0.01797645229975422,8.737867,-0.0088,1.351467,8.841768,-0.001166400000000678
47,touch,104,2.612882375717163,8.737866999999998,-0.010425644230769231,1.5198051538461537,8.88451401923077,1.7763568394002505e-15,0.005517502892750051,0.5454251730147135,0.15219524270608792,1.7763568394002505e-15,-0.0014122442307692297,0.1811783538461539,0.04468241923076917,1.7763568394002505e-15,0.03498659999999999,2.8451062,0.8479954000000003,0.0,0.0416,2.879466,0.8531480000000009,35.12983110300141,-13.325634266608464,35.12983110300141,0.0,13.078008017817373,107.21208887072346,0.0803370475769043,0.0803370475769043,8.949925024390245,0.22733690724523523,0.11009342439024386,0.22733690724523523,0.46601941747572817,0.46601941747572817,0.1650485436893204,78.95775274981044,0.025159910490679227,8.737867,-0.008,1.328533,8.838291,-0.0015406000000002251
48,touch,112,2.8152220249176025,8.721247946428567,-0.021088080357142856,1.4870190357142856,8.85907417857143,0.12325019995339029,0.022615074308624635,0.4535971741057991,0.10046523365796876,-0.01661905357142679,0.0007907378246753297,0.12783117207792202,0.016058814935063764,0.9306669999999979,0.08772118181818181,2.278945136363636,0.6220076363636355,0.9306669999999997,0.1056,2.3296,0.9639000000000006,62.988024970964055,-875.8144841779499,875.8144841779499,943.7863444796902,49.14461649391617,80.82486757531963,0.14544391632080078,0.14544391632080078,8.884609133333333,0.15497501366042493,0.04159376969696859,0.15497501366042493,0.45045045045045046,0.45045045045045046,0.21621621621621623,78.49328856460498,0.010351148711068887,8.737867,-0.008,1.308533,8.835307,-0.0077083636363646235
49,touch,110,2.7807130813598633,8.737867,-0.31403390000000003,3.589292145454545,9.460598890909091,0.0,0.18112889631073378,0.41160008625687833,0.1767661385058773,1.7763568394002505e-15,0.03899641818181813,0.05178905454545449,0.025363800000000436,1.7763568394002505e-15,0.37790268181818193,1.7728969090909086,0.7897749090909087,0.0,0.7328,2.0418669999999994,0.887573999999999,17.48240946690259,-14.802506414907318,17.48240946690259,0.0,1030.0247432923259,56.34913510954805,0.12703680992126465,0.12703680992126465,9.54561715909091,0.253439328281933,0.11038206818181856,0.25343932828193294,0.5412844036697247,0.5412844036697247,0.14678899082568808,89.53417764239259,0.031889590072719014,8.737867,-0.12,3.2904,9.337635,-0.09760009090908994
50,touch,126,3.1622869968414307,8.737867000000001,-0.32744339682539686,3.5245121666666672,9.440004928571428,1.7763568394002505e-15,0.17509720950892046,0.5084706004088057,0.2350208786989941,0.0,0.13121268317460316,0.13726952666666645,0.05599288857142863,0.0,0.45225607999999995,2.88449036,1.3716839600000004,0.0,0.7856000000000001,3.0162660000000003,1.4195209999999996,19.728677769114135,-71.24452593342244,71.24452593342244,0.0,1045.5684338862688,221.27787589189168,0.10238409042358398,0.10238409042358398,9.529172764705883,0.3505054293179443,0.1451607247058824,0.3505054293179443,0.456,0.456,0.216,89.16892786487733,0.05837001699501971,8.737867,-0.206933,3.335733,9.355226,-0.028786039999999957
51,touch,91,2.3013081550598145,8.737867,-0.2804453956043956,3.6795721538461548,9.52652779120879,0.0,0.1961452934584703,1.004874132885001,0.5115993020996906,0.0,0.1380434377289377,0.31974993162393156,0.1527543467643457,0.0,0.5900441666666666,4.737777777777778,2.5393085555555537,0.0,1.002133,4.876799999999999,2.599824,345.4934249492502,-188.67559064934392,345.4934249492502,0.0,473.6955196568978,851.4527062187284,0.14877700805664062,0.14877700805664062,9.775092861111112,0.7475675909922851,0.4013194166666657,0.7475675909922851,0.4222222222222222,0.4222222222222222,0.14444444444444443,91.01646560258236,0.28506773636429245,8.737867,-0.06,3.347733,9.357417,-0.016356444444445728
52,touch,152,3.85042405128479,8.737867,-2.200124532894737,7.914494953947368,12.007599230263159,0.0,0.5518430893682065,0.36023979831070674,0.28629047635281546,1.7763568394002505e-15,0.4307198671052635,-0.19161221271929754,-0.20337060307017374,1.7763568394002505e-15,2.3977774000000003,2.1837071666666663,1.6525868333333325,0.0,3.007733,2.3018669999999997,1.8325600000000009,502.8068627982355,-318.2183673367908,502.8068627982355,0.0,1943.579080290155,458.7635822091279,0.024528980255126953,0.024528980255126953,11.866267819672132,0.3791142608150321,-0.3447020136612005,0.3791142608150321,0.013245033112582781,0.37748344370860926,0.11258278145695365,144.26440151146673,0.12332183904344815,8.737867,-2.301867,7.802134,11.938266,-0.27270383333333115
